TrialTime,countdownRunning,proxyThumb_x,proxyThumb_y,proxyThumb_z,proxyThumb_qx,proxyThumb_qy,proxyThumb_qz,proxyThumb_qw,proxyIndex_x,proxyIndex_y,proxyIndex_z,proxyIndex_qx,proxyIndex_qy,proxyIndex_qz,proxyIndex_qw,realThumb_x,realThumb_y,realThumb_z,realThumb_qx,realThumb_qy,realThumb_qz,realThumb_qw,realIndex_x,realIndex_y,realIndex_z,realIndex_qx,realIndex_qy,realIndex_qz,realIndex_qw,cam_x,cam_y,cam_z,cam_qx,cam_qy,cam_qz,cam_qw,cyl_x,cyl_y,cyl_z,cyl_qx,cyl_qy,cyl_qz,cyl_qw,grasping,broken,slip,force,vibration,pressure,tableContact,penetration,penetrationSource
52.120,1,-0.1149,0.9314,-0.0617,0.3387,0.1013,0.5657,0.7450,-0.0272,0.9925,0.0027,0.5413,-0.3826,-0.2568,0.7033,-0.1149,0.9314,-0.0617,0.3387,0.1013,0.5657,0.7450,-0.0272,0.9925,0.0027,0.5413,-0.3826,-0.2568,0.7033,-0.1647,1.2056,-0.5015,-0.0517,0.0064,-0.0428,-0.9977,-0.1214,0.9339,0.0484,-0.0096,0.9985,0.0168,0.0513,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
52.130,1,-0.1151,0.9321,-0.0622,0.3369,0.0982,0.5650,0.7467,-0.0271,0.9924,0.0028,0.5422,-0.3833,-0.2588,0.7016,-0.1151,0.9321,-0.0622,0.3369,0.0982,0.5650,0.7467,-0.0271,0.9924,0.0028,0.5422,-0.3833,-0.2588,0.7016,-0.1649,1.2057,-0.5019,-0.0510,0.0074,-0.0435,-0.9977,-0.1218,0.9340,0.0482,-0.0134,0.9985,0.0150,0.0513,0,0,0.0000,0,0,90,Table Upper Target,0.0001,Table Upper Target
52.140,1,-0.1153,0.9329,-0.0628,0.3348,0.0946,0.5641,0.7488,-0.0270,0.9923,0.0028,0.5431,-0.3841,-0.2609,0.6996,-0.1153,0.9329,-0.0628,0.3348,0.0946,0.5641,0.7488,-0.0270,0.9923,0.0028,0.5431,-0.3841,-0.2609,0.6996,-0.1650,1.2059,-0.5023,-0.0504,0.0081,-0.0442,-0.9977,-0.1221,0.9340,0.0478,-0.0162,0.9985,0.0124,0.0514,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
52.150,1,-0.1155,0.9336,-0.0630,0.3331,0.0906,0.5630,0.7509,-0.0269,0.9920,0.0033,0.5440,-0.3851,-0.2634,0.6974,-0.1155,0.9336,-0.0630,0.3331,0.0906,0.5630,0.7509,-0.0269,0.9920,0.0033,0.5440,-0.3851,-0.2634,0.6974,-0.1651,1.2060,-0.5026,-0.0496,0.0089,-0.0447,-0.9977,-0.1223,0.9340,0.0474,-0.0181,0.9985,0.0089,0.0515,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
52.160,1,-0.1157,0.9344,-0.0632,0.3312,0.0865,0.5617,0.7532,-0.0267,0.9917,0.0038,0.5450,-0.3862,-0.2660,0.6950,-0.1157,0.9344,-0.0632,0.3312,0.0865,0.5617,0.7532,-0.0267,0.9917,0.0038,0.5450,-0.3862,-0.2660,0.6950,-0.1651,1.2062,-0.5029,-0.0488,0.0097,-0.0451,-0.9977,-0.1224,0.9338,0.0469,-0.0190,0.9985,0.0046,0.0515,0,0,0.0000,0,0,90,Table Upper Target,0.0001,Table Upper Target
52.170,1,-0.1159,0.9351,-0.0631,0.3316,0.0829,0.5603,0.7545,-0.0267,0.9914,0.0045,0.5465,-0.3870,-0.2691,0.6922,-0.1159,0.9351,-0.0631,0.3316,0.0829,0.5603,0.7545,-0.0267,0.9914,0.0045,0.5465,-0.3870,-0.2691,0.6922,-0.1650,1.2064,-0.5031,-0.0480,0.0103,-0.0453,-0.9978,-0.1223,0.9338,0.0463,-0.0183,0.9985,-0.0005,0.0517,0,0,0.0000,0,0,90,Table Upper Target,0.0002,Table Upper Target
52.180,1,-0.1161,0.9360,-0.0630,0.3320,0.0793,0.5587,0.7558,-0.0266,0.9912,0.0052,0.5479,-0.3878,-0.2723,0.6893,-0.1161,0.9360,-0.0630,0.3320,0.0793,0.5587,0.7558,-0.0266,0.9912,0.0052,0.5479,-0.3878,-0.2723,0.6893,-0.1649,1.2066,-0.5033,-0.0474,0.0108,-0.0452,-0.9978,-0.1220,0.9338,0.0457,-0.0160,0.9985,-0.0056,0.0518,0,0,0.0000,0,0,90,Table Upper Target,0.0002,Table Upper Target
52.190,1,-0.1165,0.9367,-0.0626,0.3327,0.0761,0.5573,0.7569,-0.0266,0.9907,0.0062,0.5497,-0.3881,-0.2764,0.6861,-0.1165,0.9367,-0.0626,0.3327,0.0761,0.5573,0.7569,-0.0266,0.9907,0.0062,0.5497,-0.3881,-0.2764,0.6861,-0.1647,1.2067,-0.5035,-0.0466,0.0112,-0.0450,-0.9978,-0.1215,0.9337,0.0452,-0.0125,0.9985,-0.0103,0.0519,0,0,0.0000,0,0,90,Table Upper Target,0.0001,Table Upper Target
52.200,1,-0.1169,0.9375,-0.0622,0.3334,0.0729,0.5559,0.7580,-0.0266,0.9902,0.0073,0.5514,-0.3884,-0.2804,0.6830,-0.1169,0.9375,-0.0622,0.3334,0.0729,0.5559,0.7580,-0.0266,0.9902,0.0073,0.5514,-0.3884,-0.2804,0.6830,-0.1644,1.2070,-0.5036,-0.0460,0.0116,-0.0448,-0.9979,-0.1209,0.9337,0.0447,-0.0076,0.9985,-0.0140,0.0519,0,0,0.0000,0,0,90,Table Upper Target,0.0001,Table Upper Target
52.210,1,-0.1173,0.9382,-0.0617,0.3341,0.0699,0.5545,0.7590,-0.0267,0.9898,0.0083,0.5530,-0.3886,-0.2841,0.6800,-0.1173,0.9382,-0.0617,0.3341,0.0699,0.5545,0.7590,-0.0267,0.9898,0.0083,0.5530,-0.3886,-0.2841,0.6800,-0.1641,1.2072,-0.5037,-0.0454,0.0121,-0.0447,-0.9979,-0.1202,0.9336,0.0444,-0.0018,0.9985,-0.0167,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0001,Table Upper Target
52.220,1,-0.1181,0.9387,-0.0614,0.3350,0.0666,0.5529,0.7600,-0.0271,0.9889,0.0092,0.5551,-0.3887,-0.2884,0.6765,-0.1181,0.9387,-0.0614,0.3350,0.0666,0.5529,0.7600,-0.0271,0.9889,0.0092,0.5551,-0.3887,-0.2884,0.6765,-0.1638,1.2075,-0.5037,-0.0447,0.0127,-0.0444,-0.9979,-0.1195,0.9336,0.0443,0.0037,0.9984,-0.0184,0.0524,0,0,0.0000,0,0,90,Table Upper Target,0.0002,Table Upper Target
52.230,1,-0.1190,0.9392,-0.0610,0.3359,0.0633,0.5513,0.7611,-0.0277,0.9881,0.0102,0.5571,-0.3888,-0.2926,0.6729,-0.1190,0.9392,-0.0610,0.3359,0.0633,0.5513,0.7611,-0.0277,0.9881,0.0102,0.5571,-0.3888,-0.2926,0.6729,-0.1635,1.2077,-0.5037,-0.0440,0.0132,-0.0440,-0.9980,-0.1190,0.9339,0.0443,0.0079,0.9984,-0.0180,0.0526,0,0,0.0000,0,0,90,Table Upper Target,0.0004,Table Upper Target
52.240,1,-0.1200,0.9390,-0.0600,0.3371,0.0605,0.5500,0.7617,-0.0283,0.9867,0.0117,0.5595,-0.3880,-0.2966,0.6696,-0.1200,0.9390,-0.0600,0.3371,0.0605,0.5500,0.7617,-0.0283,0.9867,0.0117,0.5595,-0.3880,-0.2966,0.6696,-0.1631,1.2079,-0.5036,-0.0435,0.0137,-0.0435,-0.9980,-0.1187,0.9340,0.0444,0.0110,0.9984,-0.0177,0.0527,0,0,0.0000,0,0,90,Table Upper Target,0.0001,Table Upper Target
52.250,1,-0.1210,0.9388,-0.0590,0.3382,0.0577,0.5486,0.7625,-0.0290,0.9852,0.0133,0.5619,-0.3872,-0.3005,0.6663,-0.1210,0.9388,-0.0590,0.3382,0.0577,0.5486,0.7625,-0.0290,0.9852,0.0133,0.5619,-0.3872,-0.3005,0.6663,-0.1626,1.2081,-0.5035,-0.0434,0.0141,-0.0427,-0.9980,-0.1185,0.9340,0.0445,0.0127,0.9984,-0.0166,0.0528,0,0,0.0000,0,0,90,Table Upper Target,0.0001,Table Upper Target
52.260,1,-0.1220,0.9387,-0.0580,0.3392,0.0550,0.5470,0.7633,-0.0297,0.9837,0.0148,0.5643,-0.3864,-0.3043,0.6630,-0.1220,0.9387,-0.0580,0.3392,0.0550,0.5470,0.7633,-0.0297,0.9837,0.0148,0.5643,-0.3864,-0.3043,0.6630,-0.1622,1.2083,-0.5034,-0.0432,0.0144,-0.0417,-0.9981,-0.1184,0.9340,0.0448,0.0133,0.9984,-0.0149,0.0528,0,0,0.0000,0,0,90,Table Upper Target,0.0001,Table Upper Target
52.270,1,-0.1236,0.9382,-0.0569,0.3400,0.0519,0.5459,0.7640,-0.0312,0.9821,0.0164,0.5669,-0.3862,-0.3070,0.6597,-0.1236,0.9382,-0.0569,0.3400,0.0519,0.5459,0.7640,-0.0312,0.9821,0.0164,0.5669,-0.3862,-0.3070,0.6597,-0.1616,1.2084,-0.5033,-0.0431,0.0147,-0.0410,-0.9981,-0.1185,0.9339,0.0450,0.0128,0.9984,-0.0125,0.0528,0,0,0.0000,0,0,90,Table Upper Target,0.0001,Table Upper Target
52.280,1,-0.1251,0.9378,-0.0559,0.3408,0.0489,0.5446,0.7647,-0.0327,0.9804,0.0181,0.5696,-0.3860,-0.3097,0.6562,-0.1251,0.9378,-0.0559,0.3408,0.0489,0.5446,0.7647,-0.0327,0.9804,0.0181,0.5696,-0.3860,-0.3097,0.6562,-0.1611,1.2086,-0.5031,-0.0431,0.0148,-0.0403,-0.9981,-0.1187,0.9337,0.0454,0.0113,0.9985,-0.0094,0.0528,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
52.290,1,-0.1270,0.9373,-0.0538,0.3419,0.0462,0.5438,0.7650,-0.0345,0.9790,0.0206,0.5719,-0.3860,-0.3115,0.6534,-0.1270,0.9373,-0.0538,0.3419,0.0462,0.5438,0.7650,-0.0345,0.9790,0.0206,0.5719,-0.3860,-0.3115,0.6534,-0.1606,1.2087,-0.5029,-0.0433,0.0149,-0.0396,-0.9982,-0.1190,0.9334,0.0458,0.0087,0.9986,-0.0056,0.0527,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
52.300,1,-0.1288,0.9369,-0.0519,0.3429,0.0437,0.5431,0.7652,-0.0363,0.9776,0.0229,0.5743,-0.3859,-0.3134,0.6505,-0.1288,0.9369,-0.0519,0.3429,0.0437,0.5431,0.7652,-0.0363,0.9776,0.0229,0.5743,-0.3859,-0.3134,0.6505,-0.1602,1.2088,-0.5026,-0.0434,0.0149,-0.0388,-0.9982,-0.1195,0.9330,0.0464,0.0050,0.9986,-0.0012,0.0526,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
52.310,1,-0.1294,0.9360,-0.0490,0.3455,0.0409,0.5420,0.7650,-0.0368,0.9757,0.0262,0.5769,-0.3855,-0.3158,0.6472,-0.1294,0.9360,-0.0490,0.3455,0.0409,0.5420,0.7650,-0.0368,0.9757,0.0262,0.5769,-0.3855,-0.3158,0.6472,-0.1597,1.2089,-0.5024,-0.0438,0.0148,-0.0381,-0.9982,-0.1201,0.9328,0.0467,0.0000,0.9986,0.0021,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
52.320,1,-0.1299,0.9350,-0.0462,0.3483,0.0381,0.5408,0.7647,-0.0373,0.9736,0.0294,0.5797,-0.3849,-0.3183,0.6438,-0.1299,0.9350,-0.0462,0.3483,0.0381,0.5408,0.7647,-0.0373,0.9736,0.0294,0.5797,-0.3849,-0.3183,0.6438,-0.1592,1.2089,-0.5022,-0.0442,0.0147,-0.0374,-0.9982,-0.1206,0.9330,0.0468,-0.0036,0.9986,0.0030,0.0522,0,0,0.0000,0,0,90,Table Upper Target,0.0000,none
52.330,1,-0.1304,0.9341,-0.0436,0.3514,0.0354,0.5396,0.7642,-0.0377,0.9716,0.0323,0.5825,-0.3842,-0.3210,0.6403,-0.1304,0.9341,-0.0436,0.3514,0.0354,0.5396,0.7642,-0.0377,0.9716,0.0323,0.5825,-0.3842,-0.3210,0.6403,-0.1586,1.2089,-0.5019,-0.0447,0.0146,-0.0367,-0.9982,-0.1208,0.9331,0.0468,-0.0059,0.9986,0.0032,0.0522,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
52.340,1,-0.1308,0.9329,-0.0400,0.3543,0.0339,0.5390,0.7634,-0.0380,0.9697,0.0360,0.5852,-0.3831,-0.3228,0.6376,-0.1308,0.9329,-0.0400,0.3543,0.0339,0.5390,0.7634,-0.0380,0.9697,0.0360,0.5852,-0.3831,-0.3228,0.6376,-0.1580,1.2089,-0.5017,-0.0453,0.0146,-0.0359,-0.9982,-0.1210,0.9332,0.0468,-0.0071,0.9986,0.0028,0.0522,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
52.350,1,-0.1312,0.9318,-0.0366,0.3573,0.0326,0.5384,0.7625,-0.0384,0.9678,0.0395,0.5882,-0.3821,-0.3243,0.6347,-0.1312,0.9318,-0.0366,0.3573,0.0326,0.5384,0.7625,-0.0384,0.9678,0.0395,0.5882,-0.3821,-0.3243,0.6347,-0.1575,1.2089,-0.5014,-0.0459,0.0145,-0.0352,-0.9982,-0.1210,0.9332,0.0466,-0.0070,0.9986,0.0018,0.0522,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
52.360,1,-0.1315,0.9318,-0.0352,0.3593,0.0317,0.5373,0.7624,-0.0388,0.9671,0.0410,0.5909,-0.3823,-0.3250,0.6317,-0.1315,0.9318,-0.0352,0.3593,0.0317,0.5373,0.7624,-0.0388,0.9671,0.0410,0.5909,-0.3823,-0.3250,0.6317,-0.1570,1.2089,-0.5012,-0.0466,0.0143,-0.0343,-0.9982,-0.1208,0.9330,0.0465,-0.0057,0.9986,0.0003,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
52.370,1,-0.1318,0.9317,-0.0339,0.3612,0.0310,0.5362,0.7622,-0.0392,0.9664,0.0424,0.5935,-0.3826,-0.3256,0.6288,-0.1318,0.9317,-0.0339,0.3612,0.0310,0.5362,0.7622,-0.0392,0.9664,0.0424,0.5935,-0.3826,-0.3256,0.6288,-0.1566,1.2088,-0.5010,-0.0472,0.0143,-0.0336,-0.9982,-0.1205,0.9328,0.0463,-0.0033,0.9986,-0.0017,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
52.380,1,-0.1320,0.9317,-0.0325,0.3632,0.0304,0.5352,0.7621,-0.0395,0.9657,0.0437,0.5960,-0.3828,-0.3262,0.6260,-0.1320,0.9317,-0.0325,0.3632,0.0304,0.5352,0.7621,-0.0395,0.9657,0.0437,0.5960,-0.3828,-0.3262,0.6260,-0.1561,1.2087,-0.5007,-0.0478,0.0143,-0.0328,-0.9982,-0.1202,0.9328,0.0463,-0.0008,0.9986,-0.0018,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0001,Table Upper Target
52.390,1,-0.1325,0.9324,-0.0324,0.3647,0.0294,0.5340,0.7622,-0.0401,0.9657,0.0440,0.5979,-0.3837,-0.3268,0.6233,-0.1325,0.9324,-0.0324,0.3647,0.0294,0.5340,0.7622,-0.0401,0.9657,0.0440,0.5979,-0.3837,-0.3268,0.6233,-0.1556,1.2086,-0.5005,-0.0484,0.0144,-0.0321,-0.9982,-0.1200,0.9328,0.0464,0.0011,0.9986,-0.0005,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
52.400,1,-0.1330,0.9331,-0.0321,0.3664,0.0285,0.5327,0.7624,-0.0408,0.9659,0.0443,0.5998,-0.3846,-0.3273,0.6206,-0.1330,0.9331,-0.0321,0.3664,0.0285,0.5327,0.7624,-0.0408,0.9659,0.0443,0.5998,-0.3846,-0.3273,0.6206,-0.1551,1.2086,-0.5004,-0.0488,0.0144,-0.0312,-0.9982,-0.1200,0.9328,0.0465,0.0014,0.9986,0.0004,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
52.410,1,-0.1337,0.9344,-0.0318,0.3680,0.0270,0.5312,0.7627,-0.0414,0.9665,0.0448,0.6007,-0.3855,-0.3287,0.6184,-0.1337,0.9344,-0.0318,0.3680,0.0270,0.5312,0.7627,-0.0414,0.9665,0.0448,0.6007,-0.3855,-0.3287,0.6184,-0.1547,1.2085,-0.5002,-0.0494,0.0143,-0.0303,-0.9982,-0.1201,0.9327,0.0465,0.0005,0.9986,0.0003,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
52.420,1,-0.1344,0.9357,-0.0313,0.3697,0.0255,0.5296,0.7630,-0.0421,0.9671,0.0454,0.6017,-0.3865,-0.3302,0.6161,-0.1344,0.9357,-0.0313,0.3697,0.0255,0.5296,0.7630,-0.0421,0.9671,0.0454,0.6017,-0.3865,-0.3302,0.6161,-0.1542,1.2084,-0.5001,-0.0501,0.0142,-0.0296,-0.9982,-0.1201,0.9327,0.0465,-0.0002,0.9986,-0.0001,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
52.430,1,-0.1347,0.9369,-0.0307,0.3718,0.0237,0.5277,0.7634,-0.0425,0.9674,0.0461,0.6026,-0.3874,-0.3321,0.6136,-0.1347,0.9369,-0.0307,0.3718,0.0237,0.5277,0.7634,-0.0425,0.9674,0.0461,0.6026,-0.3874,-0.3321,0.6136,-0.1538,1.2084,-0.5000,-0.0505,0.0140,-0.0288,-0.9982,-0.1201,0.9327,0.0465,-0.0001,0.9986,-0.0001,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
52.440,1,-0.1351,0.9379,-0.0301,0.3739,0.0220,0.5258,0.7637,-0.0428,0.9676,0.0469,0.6035,-0.3884,-0.3342,0.6109,-0.1351,0.9379,-0.0301,0.3739,0.0220,0.5258,0.7637,-0.0428,0.9676,0.0469,0.6035,-0.3884,-0.3342,0.6109,-0.1534,1.2083,-0.4999,-0.0509,0.0139,-0.0281,-0.9982,-0.1201,0.9327,0.0465,0.0000,0.9986,0.0000,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,Table Upper Target
52.450,1,-0.1354,0.9390,-0.0294,0.3761,0.0202,0.5237,0.7641,-0.0431,0.9678,0.0477,0.6044,-0.3894,-0.3363,0.6083,-0.1354,0.9390,-0.0294,0.3761,0.0202,0.5237,0.7641,-0.0431,0.9678,0.0477,0.6044,-0.3894,-0.3363,0.6083,-0.1531,1.2081,-0.4998,-0.0513,0.0138,-0.0274,-0.9982,-0.1201,0.9327,0.0465,0.0000,0.9986,0.0000,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,none
52.460,1,-0.1356,0.9392,-0.0287,0.3775,0.0188,0.5221,0.7645,-0.0433,0.9674,0.0485,0.6051,-0.3906,-0.3376,0.6061,-0.1356,0.9392,-0.0287,0.3775,0.0188,0.5221,0.7645,-0.0433,0.9674,0.0485,0.6051,-0.3906,-0.3376,0.6061,-0.1527,1.2081,-0.4997,-0.0517,0.0136,-0.0267,-0.9982,-0.1201,0.9327,0.0465,0.0000,0.9986,0.0000,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,none
52.470,1,-0.1358,0.9394,-0.0281,0.3789,0.0175,0.5206,0.7649,-0.0435,0.9670,0.0493,0.6058,-0.3917,-0.3389,0.6039,-0.1358,0.9394,-0.0281,0.3789,0.0175,0.5206,0.7649,-0.0435,0.9670,0.0493,0.6058,-0.3917,-0.3389,0.6039,-0.1523,1.2080,-0.4997,-0.0519,0.0134,-0.0262,-0.9982,-0.1201,0.9327,0.0465,0.0000,0.9986,0.0000,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,none
52.480,1,-0.1359,0.9396,-0.0276,0.3802,0.0162,0.5188,0.7655,-0.0436,0.9665,0.0498,0.6063,-0.3930,-0.3404,0.6018,-0.1359,0.9396,-0.0276,0.3802,0.0162,0.5188,0.7655,-0.0436,0.9665,0.0498,0.6063,-0.3930,-0.3404,0.6018,-0.1519,1.2080,-0.4997,-0.0522,0.0131,-0.0255,-0.9982,-0.1201,0.9327,0.0465,0.0000,0.9986,0.0000,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,none
52.490,1,-0.1360,0.9398,-0.0271,0.3815,0.0149,0.5170,0.7662,-0.0438,0.9661,0.0504,0.6067,-0.3943,-0.3418,0.5997,-0.1360,0.9398,-0.0271,0.3815,0.0149,0.5170,0.7662,-0.0438,0.9661,0.0504,0.6067,-0.3943,-0.3418,0.5997,-0.1516,1.2079,-0.4998,-0.0524,0.0129,-0.0249,-0.9982,-0.1201,0.9327,0.0465,0.0000,0.9986,0.0000,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,none
52.500,1,-0.1362,0.9401,-0.0266,0.3828,0.0135,0.5151,0.7668,-0.0440,0.9656,0.0510,0.6071,-0.3958,-0.3433,0.5975,-0.1362,0.9401,-0.0266,0.3828,0.0135,0.5151,0.7668,-0.0440,0.9656,0.0510,0.6071,-0.3958,-0.3433,0.5975,-0.1512,1.2079,-0.4998,-0.0527,0.0128,-0.0244,-0.9982,-0.1201,0.9327,0.0465,0.0000,0.9986,0.0000,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,none
52.510,1,-0.1361,0.9400,-0.0257,0.3842,0.0128,0.5135,0.7671,-0.0439,0.9650,0.0519,0.6074,-0.3964,-0.3448,0.5958,-0.1361,0.9400,-0.0257,0.3842,0.0128,0.5135,0.7671,-0.0439,0.9650,0.0519,0.6074,-0.3964,-0.3448,0.5958,-0.1509,1.2078,-0.4999,-0.0526,0.0125,-0.0237,-0.9983,-0.1201,0.9327,0.0465,0.0000,0.9986,0.0000,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,none
52.520,1,-0.1361,0.9400,-0.0247,0.3857,0.0122,0.5120,0.7674,-0.0438,0.9644,0.0530,0.6077,-0.3970,-0.3463,0.5943,-0.1361,0.9400,-0.0247,0.3857,0.0122,0.5120,0.7674,-0.0438,0.9644,0.0530,0.6077,-0.3970,-0.3463,0.5943,-0.1505,1.2079,-0.5000,-0.0527,0.0125,-0.0231,-0.9983,-0.1201,0.9327,0.0465,0.0000,0.9986,0.0000,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,none
52.530,1,-0.1364,0.9401,-0.0235,0.3871,0.0116,0.5106,0.7677,-0.0440,0.9640,0.0541,0.6081,-0.3977,-0.3476,0.5927,-0.1364,0.9401,-0.0235,0.3871,0.0116,0.5106,0.7677,-0.0440,0.9640,0.0541,0.6081,-0.3977,-0.3476,0.5927,-0.1502,1.2079,-0.5000,-0.0524,0.0124,-0.0225,-0.9983,-0.1201,0.9327,0.0465,0.0000,0.9986,0.0000,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,none
52.540,1,-0.1366,0.9402,-0.0224,0.3885,0.0110,0.5092,0.7679,-0.0442,0.9637,0.0552,0.6084,-0.3983,-0.3489,0.5912,-0.1366,0.9402,-0.0224,0.3885,0.0110,0.5092,0.7679,-0.0442,0.9637,0.0552,0.6084,-0.3983,-0.3489,0.5912,-0.1500,1.2080,-0.5001,-0.0519,0.0121,-0.0218,-0.9983,-0.1201,0.9327,0.0465,0.0000,0.9986,0.0000,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,none
52.550,1,-0.1369,0.9404,-0.0214,0.3896,0.0104,0.5079,0.7682,-0.0444,0.9634,0.0562,0.6087,-0.3988,-0.3502,0.5898,-0.1369,0.9404,-0.0214,0.3896,0.0104,0.5079,0.7682,-0.0444,0.9634,0.0562,0.6087,-0.3988,-0.3502,0.5898,-0.1497,1.2080,-0.5001,-0.0517,0.0119,-0.0209,-0.9984,-0.1201,0.9327,0.0465,0.0000,0.9986,0.0000,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,none
52.560,1,-0.1371,0.9406,-0.0206,0.3907,0.0098,0.5066,0.7685,-0.0446,0.9631,0.0571,0.6090,-0.3992,-0.3514,0.5885,-0.1371,0.9406,-0.0206,0.3907,0.0098,0.5066,0.7685,-0.0446,0.9631,0.0571,0.6090,-0.3992,-0.3514,0.5885,-0.1495,1.2081,-0.5002,-0.0515,0.0116,-0.0204,-0.9984,-0.1201,0.9327,0.0465,0.0000,0.9986,0.0000,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,none
52.570,1,-0.1374,0.9407,-0.0197,0.3917,0.0092,0.5054,0.7688,-0.0448,0.9628,0.0580,0.6092,-0.3995,-0.3527,0.5872,-0.1374,0.9407,-0.0197,0.3917,0.0092,0.5054,0.7688,-0.0448,0.9628,0.0580,0.6092,-0.3995,-0.3527,0.5872,-0.1492,1.2081,-0.5003,-0.0515,0.0113,-0.0198,-0.9984,-0.1201,0.9327,0.0465,0.0000,0.9986,0.0000,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,none
52.580,1,-0.1375,0.9410,-0.0192,0.3928,0.0084,0.5045,0.7689,-0.0449,0.9626,0.0585,0.6097,-0.3999,-0.3537,0.5859,-0.1375,0.9410,-0.0192,0.3928,0.0084,0.5045,0.7689,-0.0449,0.9626,0.0585,0.6097,-0.3999,-0.3537,0.5859,-0.1490,1.2081,-0.5004,-0.0514,0.0111,-0.0192,-0.9984,-0.1201,0.9327,0.0465,0.0000,0.9986,0.0000,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,none
52.590,1,-0.1377,0.9412,-0.0188,0.3938,0.0076,0.5037,0.7689,-0.0450,0.9624,0.0590,0.6102,-0.4002,-0.3547,0.5845,-0.1377,0.9412,-0.0188,0.3938,0.0076,0.5037,0.7689,-0.0450,0.9624,0.0590,0.6102,-0.4002,-0.3547,0.5845,-0.1489,1.2080,-0.5005,-0.0512,0.0107,-0.0187,-0.9985,-0.1201,0.9327,0.0465,0.0000,0.9986,0.0000,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,none
52.600,1,-0.1379,0.9414,-0.0184,0.3951,0.0070,0.5029,0.7687,-0.0451,0.9622,0.0594,0.6110,-0.4004,-0.3556,0.5831,-0.1379,0.9414,-0.0184,0.3951,0.0070,0.5029,0.7687,-0.0451,0.9622,0.0594,0.6110,-0.4004,-0.3556,0.5831,-0.1487,1.2080,-0.5006,-0.0513,0.0102,-0.0181,-0.9985,-0.1201,0.9327,0.0465,0.0000,0.9986,0.0000,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,none
52.610,1,-0.1381,0.9417,-0.0179,0.3965,0.0063,0.5021,0.7685,-0.0453,0.9621,0.0600,0.6117,-0.4007,-0.3564,0.5815,-0.1381,0.9417,-0.0179,0.3965,0.0063,0.5021,0.7685,-0.0453,0.9621,0.0600,0.6117,-0.4007,-0.3564,0.5815,-0.1485,1.2080,-0.5008,-0.0509,0.0097,-0.0175,-0.9985,-0.1201,0.9327,0.0465,0.0000,0.9986,0.0000,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,none
52.620,1,-0.1383,0.9420,-0.0174,0.3978,0.0056,0.5014,0.7683,-0.0455,0.9619,0.0605,0.6126,-0.4009,-0.3573,0.5800,-0.1383,0.9420,-0.0174,0.3978,0.0056,0.5014,0.7683,-0.0455,0.9619,0.0605,0.6126,-0.4009,-0.3573,0.5800,-0.1484,1.2081,-0.5008,-0.0507,0.0092,-0.0168,-0.9985,-0.1201,0.9327,0.0465,0.0000,0.9986,0.0000,0.0523,0,0,0.0000,0,0,90,Table Upper Target,0.0000,none
